,BRK-A_open,BRK-A_high,BRK-A_low,BRK-A_close,BRK-A_volume
2016-02-24,195755.0000,197400.0000,194200.5000,196511.0000,251
2016-02-23,197880.0000,198299.9900,196502.0000,196502.0000,141
2016-02-22,199000.0000,199800.0000,197631.0000,198650.0000,200
2016-02-19,196075.4400,197660.0000,195725.7600,197310.2500,133
2016-02-18,196450.0000,199000.7700,196025.0000,196025.0000,357
2016-02-17,194740.5500,196070.0400,194062.5000,195903.0000,410
2016-02-16,195540.0000,195540.0000,193106.0000,193465.0000,311
2016-02-12,190300.0000,193999.0000,190300.0000,193999.0000,588
2016-02-11,187865.0000,190200.0000,187405.0000,190000.0000,583
2016-02-10,192860.5200,194700.0000,190470.9900,190520.0000,310
2016-02-09,189725.0000,193000.0000,189365.0000,192635.0000,600
2016-02-08,189120.0000,192440.0000,188500.0000,191255.0400,353
2016-02-05,191385.0000,191880.0000,189520.0000,190820.0000,312
2016-02-04,189502.0000,192200.0000,189502.0000,192200.0000,196
2016-02-03,190501.0000,190620.0000,186921.0000,189861.0000,444
2016-02-02,193100.0000,193999.9000,189800.0000,189902.0000,379
2016-02-01,194000.0000,195189.9900,191900.0100,194759.0000,453
2016-01-29,190020.0000,194650.0800,190020.0000,194360.0500,465
2016-01-28,189840.0000,190899.5000,187500.0000,188300.0000,201
2016-01-27,189395.0000,191580.0000,187995.9900,189091.0000,226
2016-01-26,187510.0000,190500.0000,187510.0000,189640.0000,377
2016-01-25,190000.0000,190000.0000,186900.0000,187001.0000,177
2016-01-22,191901.0000,192259.5000,189990.0000,191395.9900,198
2016-01-21,188501.0000,190750.0000,187500.0000,189455.0000,234
2016-01-20,188620.0000,189959.0000,187100.0000,188470.0000,455
2016-01-19,191005.0000,192937.8500,191000.0000,191700.0000,314
2016-01-15,188520.0000,191199.5000,187655.0800,190000.0000,586
2016-01-14,190150.0000,194000.0000,189660.5000,192250.0000,347
2016-01-13,194100.0000,194339.0000,189540.0000,190499.5000,488
2016-01-12,193900.0100,194739.5000,191700.0000,193999.9900,314
2016-01-11,194140.0000,194810.0000,191460.5000,193060.0100,306
2016-01-08,195649.8900,196000.0000,193275.0100,193900.0000,425
2016-01-07,194299.0000,196200.0000,194000.0000,195580.0000,1140
2016-01-06,195041.0000,197880.0000,194700.5000,197415.0000,613
2016-01-05,196300.0000,197314.0000,195000.0000,196999.9900,506
2016-01-04,195000.0500,196760.0000,193300.0000,196295.0000,849
2015-12-31,199220.0000,200000.0000,197800.0000,197800.0000,303
2015-12-30,200520.0000,201150.0000,199740.0000,200081.0000,262
2015-12-29,200500.0000,201800.0000,199480.0000,200050.0000,397
2015-12-28,200200.0000,200200.0000,198800.0000,199876.0000,320
2015-12-24,201035.0000,201624.0000,200225.0000,201137.0000,43
2015-12-23,200000.0000,203600.0000,199860.0000,200000.0000,451
2015-12-22,197798.0000,199920.0000,196680.0100,199680.0000,532
2015-12-21,196398.0000,197499.5000,194500.0000,196801.0000,445
2015-12-18,199161.0000,199400.0000,194720.0000,194720.0000,571
2015-12-17,203600.0000,204000.0000,200920.0000,201000.0000,216
2015-12-16,203460.0000,204100.0000,199939.0000,203800.0000,604
2015-12-15,199600.0000,203320.0100,199400.0000,202439.9700,510
2015-12-14,195620.0000,198212.0000,195270.0000,198040.0000,381
2015-12-11,195750.0000,196356.8800,194500.0000,195756.8700,316
2015-12-10,197939.9900,198825.9900,197000.0000,197505.0000,379
2015-12-09,199760.0000,201140.0000,196850.0000,197660.0000,396
2015-12-08,202005.0000,202200.0000,199900.0000,200105.0000,310
2015-12-07,204473.0000,204473.0000,202060.0000,203500.0000,172
2015-12-04,199799.9900,204705.3100,199799.9900,204500.0000,497
2015-12-03,202800.0000,202910.0000,198540.0000,198801.0000,291
2015-12-02,204740.0000,205015.0000,202683.0000,202930.0000,160
2015-12-01,201850.0000,204945.0000,201850.0000,204945.0000,281
2015-11-30,202051.0000,202566.7500,200794.0000,201360.0000,156
2015-11-27,203044.7800,203080.0000,201624.0000,201624.0000,76
2015-11-25,203470.0000,203805.0000,202285.0000,202285.0000,229
2015-11-24,203320.0000,203754.8500,201253.0100,203360.0000,258
2015-11-23,204800.0000,205130.0000,203779.0000,203779.0000,145
2015-11-20,205500.0000,206068.9900,203989.0000,204600.0000,192
2015-11-19,204129.6500,205297.8500,203530.0000,204901.0000,264
2015-11-18,200100.0000,204414.8600,200100.0000,204280.0000,321
2015-11-17,200400.0000,200804.9500,199120.0100,200045.0000,426
2015-11-16,197899.0000,199860.0000,197280.0100,199800.0000,385
2015-11-13,199500.0000,200260.2500,197760.2500,197825.0000,149
2015-11-12,201989.0000,201989.0000,199240.0000,199371.0000,180
2015-11-11,202000.0000,202829.0200,201375.0000,202355.0000,72
2015-11-10,201450.0000,201814.7500,200500.0000,201754.0000,123
2015-11-09,203240.0000,203434.7500,200120.0000,201000.0000,366
2015-11-06,205340.0000,205540.0000,202767.0000,203100.0000,520
2015-11-05,206050.0000,207000.0000,204550.0000,204694.0000,323
2015-11-04,206704.3800,206965.0000,205768.8600,206120.0000,166
2015-11-03,207340.0000,207759.9900,206655.0000,206704.0000,233
2015-11-02,205200.0000,207780.0000,204620.0000,207745.0000,157
2015-10-30,206500.0100,206824.8900,204195.0000,204596.0000,219
2015-10-29,206700.0000,207776.0000,205959.9200,206816.9200,158
2015-10-28,203380.0000,207441.7000,203280.0000,206940.0000,264
2015-10-27,205075.0000,205075.0000,202700.0000,203280.0000,223
2015-10-26,206740.0000,206950.0000,205080.0000,205380.0000,176
2015-10-23,207002.0000,207002.0000,205240.6700,206584.0000,279
2015-10-22,200960.0000,206500.0000,200720.0000,206020.0000,606
2015-10-21,202120.0000,203000.0000,199725.0000,199900.0000,217
2015-10-20,200392.0000,201490.6700,199700.0000,201480.0000,122
2015-10-19,200220.0000,200715.0000,199773.0000,200695.0000,167
2015-10-16,201844.9600,202055.0000,199500.0000,200469.0000,215
2015-10-15,198420.0000,200741.7200,197385.0000,200499.0000,298
2015-10-14,198825.0000,198825.0000,196675.8000,196898.9900,180
2015-10-13,199550.0000,200000.0000,197890.0000,198578.0000,247
2015-10-12,199969.4500,201015.0000,199440.0000,200000.0000,128
2015-10-09,200951.0000,201595.0000,198420.0000,199650.0000,131
2015-10-08,199300.0000,201139.9900,198500.0000,200616.0000,245
2015-10-07,198000.0000,200107.0000,197760.0000,199000.0000,335
2015-10-06,198170.0000,198750.0000,196610.0000,196720.0000,169
2015-10-05,196299.9900,198800.0000,195940.0000,198561.0000,289
2015-10-02,194250.0000,195500.0000,192200.0000,195500.0000,312
2015-10-01,196299.7600,199750.0000,194600.0000,195739.0000,239
2015-09-30,194700.0000,195775.0000,193130.0200,195240.0000,333
2015-09-29,193540.0000,193741.0000,192000.0000,193621.0000,230
2015-09-28,193402.0000,194210.0500,193170.3400,193305.0000,238
2015-09-25,195710.0000,196360.2400,194110.0000,194620.0000,226
2015-09-24,193500.0000,194441.0000,192600.0000,193800.0000,165
2015-09-23,195386.0000,195386.0000,193600.8500,194479.0000,219
2015-09-22,195000.0000,195386.0000,193750.0000,195386.0000,324
2015-09-21,195200.0000,197300.0000,195000.0000,197022.0000,748
2015-09-18,197150.0000,197483.4900,192200.0000,192200.0000,1012
2015-09-17,199415.0000,201330.0200,198100.0000,198100.0000,231
2015-09-16,199620.0000,200499.0000,199400.0000,199415.0000,197
2015-09-15,197598.0000,199998.0000,197300.0100,199305.0500,158
2015-09-14,198329.0000,198515.0000,197000.0100,197598.0000,177
2015-09-11,197850.0000,198329.0000,196550.5100,198329.0000,201
2015-09-10,196900.0000,198985.1400,196800.0000,197639.0000,267
2015-09-09,202250.0000,202699.9900,196800.6500,196875.0000,294
2015-09-08,199071.0000,201100.4500,198360.0100,200600.0000,711
2015-09-04,197798.9900,197798.9900,195000.0000,196501.0000,335
2015-09-03,200225.0000,201980.0000,199300.0000,199665.0000,291
2015-09-02,199800.0000,199800.0000,198020.0000,199360.0000,260
2015-09-01,199995.0000,199995.0000,196625.6000,198144.3000,502
2015-08-31,204300.0000,204300.0000,201615.0000,202531.0000,161
2015-08-28,205000.0000,205344.0000,203465.0000,205344.0000,153
2015-08-27,203400.0000,205780.0000,201410.0200,204940.0000,318
2015-08-26,198224.0000,200590.1000,194700.0000,200499.9000,680
2015-08-25,201190.0000,201898.0000,193000.0000,194199.9000,662
2015-08-24,193420.0000,201419.9900,190007.0000,196005.0000,1191
2015-08-21,206820.0000,206820.0000,202080.0000,202500.0000,1081
2015-08-20,209560.0000,209560.0000,207740.0000,207862.0000,311
2015-08-19,211660.0000,212450.0500,209800.2500,210660.0000,245
2015-08-18,213300.0000,213460.0100,211640.0100,212100.0000,141
2015-08-17,213700.0000,213700.0000,212240.0000,213300.0000,96
2015-08-14,213399.0000,214238.0000,213380.0000,213981.0000,146
2015-08-13,212740.0000,214056.3100,211910.0000,213185.0000,242
2015-08-12,212850.0000,213000.0000,210994.4700,213000.0000,320
2015-08-11,213405.0000,214785.0000,212780.0000,214500.0000,333
2015-08-10,213000.0000,215300.0000,212010.0500,215300.0000,385
2015-08-07,214725.0000,215505.0000,213760.0000,215462.7600,95
2015-08-06,215280.0000,215681.4400,214571.5000,215650.0000,177
2015-08-05,214820.0000,215999.9500,214820.0000,215201.0000,216
2015-08-04,213105.0000,214634.9900,213105.0000,214150.0000,131
2015-08-03,214400.0000,214450.0000,211520.0100,213500.0000,164
2015-07-31,215200.0000,215600.0000,214000.0000,214000.0000,156
2015-07-30,214380.0000,214745.0000,213261.0000,214745.0000,110
2015-07-29,215091.0000,215465.5300,214000.0000,214320.0000,85
2015-07-28,211702.0000,215339.9900,211702.0000,215091.0000,276
2015-07-27,211800.0000,212000.0000,210705.0000,210725.0000,216
2015-07-24,213300.0100,213430.0700,211825.0000,212032.3200,192
2015-07-23,214705.0000,214960.0000,213183.3200,213520.0000,136
2015-07-22,215500.0000,215800.0000,214680.0000,215380.0000,118
2015-07-21,216960.0000,216975.0000,214865.0000,215796.0000,177
2015-07-20,215840.0000,217100.0000,215840.0000,216480.0000,277
2015-07-17,215820.0000,216001.0000,215500.0200,215960.0000,218
2015-07-16,214505.0000,215950.0000,214444.9300,215950.0000,191
2015-07-15,212500.0000,213996.0000,212020.0000,213800.0000,142
2015-07-14,211700.0000,212525.0000,211425.0000,211767.0000,109
2015-07-13,211040.0000,212240.0000,211040.0000,211720.0000,234
2015-07-10,209600.0000,210500.0000,208759.9500,209800.0000,187
2015-07-09,207800.0000,208500.0000,207300.0000,207740.0500,199
2015-07-08,206100.0000,207040.0000,205540.0000,206186.0000,460
2015-07-07,205845.0000,208150.0000,204340.0000,208150.0000,536
2015-07-06,204880.0000,206280.0000,204640.0000,205500.0100,195
2015-07-02,206900.0000,207028.0000,205923.0000,205923.0000,621
2015-07-01,206740.0000,207660.0000,205460.0000,206365.0000,547
2015-06-30,206640.0000,206959.9500,204800.0000,204850.0000,404
2015-06-29,208620.0000,208620.0000,205000.0000,205000.0000,397
2015-06-26,210000.0000,210460.4700,209025.0500,209900.0000,223
2015-06-25,210500.0000,211119.9500,209600.0000,209600.0000,179
2015-06-24,211740.0000,212180.9900,210390.0000,210500.0000,190
2015-06-23,212858.0000,213300.0000,211670.0000,211900.0000,122
2015-06-22,213680.0000,214200.0000,212000.0500,212580.0000,164
2015-06-19,213541.0000,214800.0000,211900.0000,212199.9000,223
2015-06-18,210895.0000,214399.9000,210895.0000,214050.0000,217
2015-06-17,210000.0000,211200.0000,209260.0000,210150.0000,117
2015-06-16,209350.0000,210000.0000,208640.0000,209760.0000,134
2015-06-15,209900.0000,210300.0000,208551.0600,209300.0000,281
2015-06-12,212050.0000,212050.0000,210020.0000,210760.0000,101
2015-06-11,211780.0000,212740.0000,211420.0000,211940.0000,248
2015-06-10,210100.0000,212399.9500,210100.0000,211400.0000,204
2015-06-09,209400.0000,210897.0000,209240.0100,209700.0000,150
2015-06-08,211400.0000,211400.0000,210000.0000,210000.0000,238
2015-06-05,212620.0100,213059.9500,211380.0000,211560.0000,234
2015-06-04,214411.0000,214411.0000,212360.0000,212585.3900,248
2015-06-03,215503.2300,215919.9500,214250.7500,214600.0000,180
2015-06-02,215100.0000,215160.0000,213821.0000,214820.0000,316
2015-06-01,215260.0000,216420.0000,215160.0000,215400.0000,168
2015-05-29,217080.0000,217080.0000,214800.0000,214800.0000,279
2015-05-28,217880.0000,217880.0000,216330.0000,217580.0000,112
2015-05-27,216100.0000,217905.0000,215950.0000,217440.0000,148
2015-05-26,216994.8500,217500.0000,215675.0500,215700.0000,252
2015-05-22,217780.0000,218250.0000,216960.0000,217000.0000,435
2015-05-21,219343.0900,219343.0900,218279.9900,218279.9900,85
2015-05-20,219900.0000,220000.0000,218815.5100,219526.0000,170
2015-05-19,219000.0000,220650.0000,218250.0500,220400.0000,253
2015-05-18,218760.0000,219385.5000,218145.4500,219125.3300,113
2015-05-15,219899.0000,219899.0000,217830.0300,218640.0000,135
2015-05-14,217945.4900,219270.0000,217590.5800,219270.0000,144
2015-05-13,217290.4600,217870.5000,216800.0000,217200.0000,189
2015-05-12,218979.0000,218979.0000,216950.4900,217800.0000,147
2015-05-11,223000.0000,223011.4900,219550.0000,219550.0000,126
2015-05-08,220300.0000,222880.0000,220140.0000,222880.0000,420
2015-05-07,216620.0000,218999.9500,216295.4800,218720.0000,165
2015-05-06,219000.0000,219105.0000,215820.0000,216620.0000,227
2015-05-05,219200.0000,220250.0000,218000.0000,218000.1400,281
2015-05-04,217799.9900,220100.0000,217333.0100,219290.0000,531
2015-05-01,214665.8900,215930.1400,213650.0000,215800.0000,335
2015-04-30,214000.0000,214705.5500,212806.0000,213400.0000,300
2015-04-29,214200.0000,215000.0000,213500.0000,214400.0000,238
2015-04-28,212500.0000,215150.0000,212195.0000,215150.0000,383
2015-04-27,214575.2300,214719.9500,212432.0000,212585.0000,451
2015-04-24,214614.9400,214900.0000,214022.0000,214490.0000,179
2015-04-23,214100.0100,215575.0000,214000.0500,214740.0000,289
2015-04-22,213900.0000,214900.0000,213360.0100,214789.0000,238
2015-04-21,214760.0000,214859.9500,213112.2400,213440.0000,213
2015-04-20,214000.0000,214871.7100,213590.0000,214100.0000,277
2015-04-17,212990.0000,213345.0000,211960.0500,212982.0000,478
2015-04-16,214180.0000,215066.0100,213500.0000,214350.0000,172
2015-04-15,214260.0000,215496.0000,214260.0000,214675.1000,251
2015-04-14,215100.0000,215400.0000,213620.1000,214420.0000,259
2015-04-13,215720.0000,216160.0000,215321.0000,215950.0000,222
2015-04-10,215100.0000,215850.0000,214655.0000,215211.0000,192
2015-04-09,214828.0000,215640.0000,214500.0000,215522.7700,433
2015-04-08,216000.0000,216612.0000,214780.0000,214828.0000,475
2015-04-07,216400.0000,216980.9900,215460.0000,215500.0000,245
2015-04-06,215440.0000,217401.0000,215273.1200,216275.0000,149
2015-04-02,216154.0000,216853.0000,215700.0000,216500.0000,194
2015-04-01,217900.0000,217980.0000,216137.7400,216300.0000,194
2015-03-31,219400.0000,219400.0000,217500.0000,217500.0000,237
2015-03-30,218000.0000,220000.0000,218000.0000,219700.0000,333
2015-03-27,216850.0000,217379.9500,215759.4400,217000.1000,540
2015-03-26,215938.8800,216759.9500,215464.0500,216240.0000,506
2015-03-25,217700.0000,218057.9900,216386.0700,217000.0000,597
2015-03-24,218175.0000,218259.9900,216999.0000,217005.0000,344
2015-03-23,219150.0000,219999.0000,218279.2100,218646.0000,184
2015-03-20,219200.0000,219560.0000,218300.0000,218300.0000,210
2015-03-19,219698.0000,219698.0000,217705.0000,218000.0000,211
2015-03-18,218374.0000,220546.0900,217194.9400,219699.0000,327
2015-03-17,219374.0000,219374.0000,217240.0000,218599.9500,187
2015-03-16,218350.0000,219900.0000,218350.0000,219502.0000,214
2015-03-13,219500.0000,219500.0000,216435.0000,217118.0000,228
2015-03-12,218999.0000,219898.0000,217721.0600,219898.0000,262
2015-03-11,217745.2400,218865.0000,216784.7400,217500.0000,367
2015-03-10,219650.0000,219650.0000,216900.0000,217400.0000,817
2015-03-09,218900.0000,220845.0000,218899.0000,220499.9000,389
2015-03-06,219475.0000,221353.0000,218645.0000,218810.9900,390
2015-03-05,217735.0000,219822.2200,217500.0000,219500.0000,297
2015-03-04,218500.0100,218500.0100,216500.0000,217612.0000,302
2015-03-03,220580.0000,220580.0000,217936.0000,219000.0000,510
2015-03-02,221899.9900,221899.9900,219000.0000,220365.0000,510
2015-02-27,222250.0000,222250.0000,220860.0000,221180.0000,187
2015-02-26,222945.7000,223420.0000,222000.0000,222250.0000,117
2015-02-25,223970.0000,223970.0000,222680.0000,222855.0000,201
2015-02-24,221200.0000,224010.0000,220960.0000,223405.0000,261
2015-02-23,222800.0000,222800.0000,220294.4200,221000.0000,344
2015-02-20,220721.0000,223100.0000,219940.0000,223100.0000,162
2015-02-19,222251.0000,222560.0000,220730.0000,221495.0000,236
2015-02-18,223460.0000,223600.0000,222380.0500,222800.0000,157
2015-02-17,222950.0000,224000.0000,222486.0000,223300.0000,192
2015-02-13,223890.0000,224186.0000,222030.0000,222555.0000,368
2015-02-12,225000.0000,225539.7400,224020.0500,224460.0000,340
2015-02-11,225099.0000,225340.0000,223339.0000,224392.8500,129
2015-02-10,225250.0000,225820.0000,223388.8600,225140.0000,172
2015-02-09,224545.0000,224545.0000,223208.7700,223999.8800,167
2015-02-06,225000.0000,227450.0000,224376.4200,224880.0000,346
2015-02-05,222194.9900,224863.0000,221800.0000,224560.0000,437
2015-02-04,222000.0000,222754.0000,220815.0000,221026.8800,206
2015-02-03,221800.0000,222695.0000,218925.0000,222183.0000,262
2015-02-02,216001.1000,220099.9900,215151.2100,220099.9900,236
2015-01-30,219900.0000,219900.0000,215865.0000,215865.0000,325
2015-01-29,218000.0000,220380.0000,216340.0000,219998.0000,264
2015-01-28,222700.0000,223100.0000,217160.0000,217160.0000,438
2015-01-27,221961.0000,223153.9900,221450.0000,221511.0000,327
2015-01-26,223900.0000,224516.6700,222431.5300,224184.0000,148
2015-01-23,224800.0000,224800.0000,223680.0500,223751.0000,146
2015-01-22,222495.0000,225214.0000,221020.0000,224915.0000,419
2015-01-21,222039.0000,222500.0000,220000.0000,220895.0000,256
2015-01-20,224000.0000,225440.8700,222208.0000,222636.0000,379
2015-01-16,220990.0000,223779.0000,220104.8500,223615.0000,228
2015-01-15,222505.0000,223000.0000,220839.0000,221510.0000,235
2015-01-14,221005.0000,222577.0000,219779.0500,221878.0000,768
2015-01-13,224849.0000,226420.0000,221801.8600,223000.0000,570
2015-01-12,225495.0000,225495.0000,222083.4400,222424.4400,235
2015-01-09,227500.0000,227500.0000,223968.0000,224675.0000,218
2015-01-08,226124.4300,226949.0000,224000.0000,226680.0000,601
2015-01-07,222499.9000,223536.0000,220000.0000,223480.0000,373
2015-01-06,221110.0000,222870.0000,219265.5100,220450.0000,434
2015-01-05,223595.0000,223595.0000,220000.0000,220980.0000,473
2015-01-02,227230.0100,227469.6600,222735.0000,223600.0000,325
2014-12-31,228180.0000,228870.0000,225403.0000,226000.0000,183
2014-12-30,227351.0000,228285.0000,226550.0000,228255.0000,186
2014-12-29,226500.0000,228350.0000,226500.0000,228165.0000,230
2014-12-26,227301.0000,228070.0000,226500.0000,226500.0000,233
2014-12-24,227900.0000,228520.0000,226515.0000,226515.0000,257
